"","participantID.wave2","participantID","durationSeconds.x_t1","consent_t1","gender","age","attention.check_t1","education","durationSeconds.y_t1","voteCo2","politicalOrientation","technical_problem_t1","technical_problem_2_TEXT_t1","representative_t1","CAM_ID_t1","durationSeconds.x_t2","consent_t2","attention.check_t2","durationSeconds.y_t2","partyIdentification","partyIdentification_text","cc_concerns_1","cc_concerns_2","cc_concerns_3","cc_concerns_4","engagement_1","engagement_2","engagement_3","engagement_4","engagement_5","media","media1_text","media2_text","technical_problem_t2","technical_problem_2_TEXT_t2","representative_t2","CAM_ID_t2","climate_concern","media_engagement","media_engagement_rel","climate_concern_rel","wave","intendedVote","ratingPositive","ratingFavor","ratingLaw","mean_valence_macro","mean_valence_normed_macro","density_macro","transitivity_macro","centr_degree_macro","centr_clo_macro","centr_betw_macro","centr_eigen_macro","meanDistance_directed_macro","meanDistance_undirected_macro","diameter_weighted_undirected_macro","diameter_unweighted_undirected_macro","diameter_unweighted_directed_macro","num_nodes_macro","num_nodes_pos_macro","num_nodes_neg_macro","num_nodes_neut_macro","num_nodes_ambi_macro","num_edges_macro","num_edges_solid_macro","num_edges_dashed_macro","num_edges_invaliddashed_macro","meanWeightEdges_macro","reciprocity_macro","assortativity_valence_macro","assortativityDegree_macro","degreetot_micro_Klimagesetz","valence_micro_Klimagesetz","centr_clo_micro_Klimagesetz"
"28","0a0c4eba5f4675804532300822e9aaf5","d8633e2cd2bbc2b4a51eaca41aa1dc02",515,1,"männlich",64,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",65,0,5,"Ja, und zwar","wenig Zeit","eher repräsentativ","d8633e2cd2bbc2b4a51eaca41aa1dc02",677,1,"Tennisspielen",131,"Die Mitte",NA,"stimme eher zu","stimme eher zu","stimme eher zu","stimme eher zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","for approx. 3-4 hours","not at all","St.Galler Tagblatt",NA,NA,"Ja, und zwar","Bei Benützen der Delete Taste verschwindet das ganze Kästchen","eher repräsentativ","0a0c4eba5f4675804532300822e9aaf5",4,2,-0.581359422780815,-0.501255786105866,"t2",0,3,3,3,-0.25,-0.125,0.25,0,0.857142857142857,1,1,0.725708114822568,1.75,1.75,2,2,2,8,3,4,1,0,14,14,0,0,1,1,-0.806451612903225,-1,14,0,1
"29","0b4874db2503d6e21cea154efa25c3ba","3d3bc9d76bc93a63858cef11fb639b24",512,1,"männlich",57,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",71,0,9,"Nein",NA,"ein bisschen repräsentativ","3d3bc9d76bc93a63858cef11fb639b24",197,1,"Tennisspielen",154,"SVP",NA,"stimme eher nicht zu","stimme eher zu","stimme eher zu","stimme zu","for approx. 1-2 hours","for approx. 2-3 hours","not at all","for approx. 1-2 hours","not at all","Weltwoche,Nordwestschweiz",NA,NA,"Nein",NA,"sehr repräsentativ","0b4874db2503d6e21cea154efa25c3ba",4,1.8,-0.712139749873863,-0.501255786105866,"t1",0,5,4,4.5,1.375,0.5,0.25,0,0.857142857142857,1,1,0.725708114822568,1.75,1.75,2,2,2,8,6,2,0,0,14,14,0,2,1,1,-0.166666666666672,-1,2,-3,0.538461538461538
"30","0b4874db2503d6e21cea154efa25c3ba","3d3bc9d76bc93a63858cef11fb639b24",512,1,"männlich",57,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",71,0,9,"Nein",NA,"ein bisschen repräsentativ","3d3bc9d76bc93a63858cef11fb639b24",197,1,"Tennisspielen",154,"SVP",NA,"stimme eher nicht zu","stimme eher zu","stimme eher zu","stimme zu","for approx. 1-2 hours","for approx. 2-3 hours","not at all","for approx. 1-2 hours","not at all","Weltwoche,Nordwestschweiz",NA,NA,"Nein",NA,"sehr repräsentativ","0b4874db2503d6e21cea154efa25c3ba",4,1.8,-0.712139749873863,-0.501255786105866,"t2",1,4,6,5,1.44444444444444,0.666666666666667,0.222222222222222,0,0.453125,0.432426816880598,0.660714285714286,0.70041573538006,4.83333333333333,4.83333333333333,10,4,4,9,7,1,1,0,16,16,0,1,2,1,-0.210084033613445,-0.822222222222222,4,0,0.928571428571428
"31","0be4bcb346b4150094b9175877cd8a39","8a9832daed05fd93692a568c8ab545a4",323,1,"männlich",54,"Tennisspielen","Obligatorische Schule",58,0,8,"Nein",NA,"sehr repräsentativ","8a9832daed05fd93692a568c8ab545a4",20251,1,"Tennisspielen",103,"SVP",NA,"stimme überhaupt nicht zu","stimme eher nicht zu","stimme nicht zu","stimme überhaupt nicht zu","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all",NA,NA,NA,"Nein",NA,"etwas unrepräsentativ","0be4bcb346b4150094b9175877cd8a39",1.75,1.6,-0.842920076966911,-2.24055297162984,"t1",0,1,1,1,-3,-1,0.305555555555556,0.142857142857143,0.359375,0.482491947828082,0.470982142857143,0.57877056661201,1.94444444444444,1.94444444444444,3,3,3,9,0,9,0,0,22,22,0,0,1,1,NA,-0.360215053763441,10,-3,1
"32","0be4bcb346b4150094b9175877cd8a39","8a9832daed05fd93692a568c8ab545a4",323,1,"männlich",54,"Tennisspielen","Obligatorische Schule",58,0,8,"Nein",NA,"sehr repräsentativ","8a9832daed05fd93692a568c8ab545a4",20251,1,"Tennisspielen",103,"SVP",NA,"stimme überhaupt nicht zu","stimme eher nicht zu","stimme nicht zu","stimme überhaupt nicht zu","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all",NA,NA,NA,"Nein",NA,"etwas unrepräsentativ","0be4bcb346b4150094b9175877cd8a39",1.75,1.6,-0.842920076966911,-2.24055297162984,"t2",0,1,1,1,-2.66666666666667,-0.888888888888889,0.277777777777778,0.1875,0.25,0.329648863594021,0.359375,0.578359283548658,2.13888888888889,2.13888888888889,4,4,4,9,0,8,1,0,20,20,0,0,1,1,-0.250000000000001,-0.309523809523809,8,0,1
"33","0c3d9f0e3087bbd6c10e33e7e8c61566","a1ce4920500b0ae8d3d923e27fb3f720",371,1,"männlich",71,"Tennisspielen","Obligatorische Schule",117,1,4,"Nein",NA,"eher repräsentativ","a1ce4920500b0ae8d3d923e27fb3f720",134,1,"Tennisspielen",166,"SP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 2-3 hours","not at all","St.Galler Tagblatt",NA,NA,"Nein",NA,"ein bisschen repräsentativ","0c3d9f0e3087bbd6c10e33e7e8c61566",5.75,2.2,-0.450579095687767,0.85153091374611,"t1",1,8,8,8,2.22222222222222,0.888888888888889,0.305555555555556,0.333333333333333,0.21875,0.249487953075967,0.214285714285714,0.621341661895458,2.16666666666667,2.16666666666667,4,4,4,9,8,0,1,0,22,22,0,0,1,1,-0.157894736842104,0.0833333333333337,6,0,0.933333333333333
"34","0c3d9f0e3087bbd6c10e33e7e8c61566","a1ce4920500b0ae8d3d923e27fb3f720",371,1,"männlich",71,"Tennisspielen","Obligatorische Schule",117,1,4,"Nein",NA,"eher repräsentativ","a1ce4920500b0ae8d3d923e27fb3f720",134,1,"Tennisspielen",166,"SP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 2-3 hours","not at all","St.Galler Tagblatt",NA,NA,"Nein",NA,"ein bisschen repräsentativ","0c3d9f0e3087bbd6c10e33e7e8c61566",5.75,2.2,-0.450579095687767,0.85153091374611,"t2",1,7,8,7.5,0.875,0.375,0.321428571428571,0.230769230769231,0.122448979591837,0.208201058201058,0.292517006802721,0.471704119443164,2.03571428571429,2.03571428571429,4,4,4,8,5,2,1,0,18,18,0,3,1,1,-0.11504424778761,-0.241379310344826,2,0,0.666666666666667
"35","0dfe9e53771750ad4b92061398b5ef0b","5001ad37ba142763d0a50006938aee77",364,1,"männlich",34,"Tennisspielen","Obligatorische Schule",53,0,8,"Nein",NA,"eher repräsentativ","5001ad37ba142763d0a50006938aee77",115,1,"Tennisspielen",68,"FDP",NA,"stimme nicht zu","stimme eher zu","stimme zu","stimme zu","for approx. 2-3 hours","for approx. 1-2 hours","not at all","for approx. 2-3 hours","not at all","SRF,20 Minuten",NA,NA,"Nein",NA,"eher repräsentativ","0dfe9e53771750ad4b92061398b5ef0b",4,2,-0.581359422780815,-0.501255786105866,"t1",1,6,6,6,0,0,0.266666666666667,0.260869565217391,0.320987654320988,0.451167408979909,0.481481481481481,0.65601895463365,2.31111111111111,2.31111111111111,5,5,5,10,4,4,1,1,24,24,0,1,1,1,0,-0.116279069767441,10,0,1
"36","0dfe9e53771750ad4b92061398b5ef0b","5001ad37ba142763d0a50006938aee77",364,1,"männlich",34,"Tennisspielen","Obligatorische Schule",53,0,8,"Nein",NA,"eher repräsentativ","5001ad37ba142763d0a50006938aee77",115,1,"Tennisspielen",68,"FDP",NA,"stimme nicht zu","stimme eher zu","stimme zu","stimme zu","for approx. 2-3 hours","for approx. 1-2 hours","not at all","for approx. 2-3 hours","not at all","SRF,20 Minuten",NA,NA,"Nein",NA,"eher repräsentativ","0dfe9e53771750ad4b92061398b5ef0b",4,2,-0.581359422780815,-0.501255786105866,"t2",1,6,6,6,0.8125,0.1875,0.133333333333333,0.107142857142857,0.213333333333333,0.518310178488399,0.763174603174603,0.709776255482404,2.85,2.85,4,4,4,16,9,6,1,0,32,32,0,0,1,1,0.2,-0.133333333333333,10,0,1
"37","0e22e8ae3996e54e3ffba58068e9d817","c3976ba0732c6a1d1e9112278ede8021",91,1,"männlich",60,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",53,1,6,"Nein",NA,"eher repräsentativ","c3976ba0732c6a1d1e9112278ede8021",125,1,"Tennisspielen",135,"FDP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 4-5 hours","not at all","SRF,Andere Regionale Zeitungen","Aargauer Zeitung",NA,"Nein",NA,"eher repräsentativ","0e22e8ae3996e54e3ffba58068e9d817",6,2.8,-0.0582381144086226,1.04478615658211,"t1",1,6,6,6,-0.222222222222222,-0.111111111111111,0.277777777777778,0.272727272727273,0.53125,0.677878236314769,0.803571428571429,0.648860459608722,2,2,3,3,3,9,3,4,0,2,20,20,0,0,1,1,-0.186440677966101,-0.612021857923498,12,0,1
"38","0e22e8ae3996e54e3ffba58068e9d817","c3976ba0732c6a1d1e9112278ede8021",91,1,"männlich",60,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",53,1,6,"Nein",NA,"eher repräsentativ","c3976ba0732c6a1d1e9112278ede8021",125,1,"Tennisspielen",135,"FDP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 4-5 hours","not at all","SRF,Andere Regionale Zeitungen","Aargauer Zeitung",NA,"Nein",NA,"eher repräsentativ","0e22e8ae3996e54e3ffba58068e9d817",6,2.8,-0.0582381144086226,1.04478615658211,"t2",1,8,8,8,1.66666666666667,0.555555555555556,0.222222222222222,0,0.875,1,1,0.738796125036258,1.77777777777778,1.77777777777778,2,2,2,9,5,0,1,3,16,16,0,0,1,1,-0.454545454545455,-1,16,0,1
"39","0e606220ca3e9f3b207205d05a6425e0","e1b6513af7373482215f5f9caae900ea",437,1,"weiblich",59,"Tennisspielen","Hochschulreife / Matur",66,1,4,"Nein",NA,"eher repräsentativ","e1b6513af7373482215f5f9caae900ea",220,1,"Tennisspielen",97,"Grüne",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 2-3 hours","not at all","SRF,20 Minuten",NA,NA,"Nein",NA,"eher repräsentativ","0e606220ca3e9f3b207205d05a6425e0",6,2.6,-0.18901844150167,1.04478615658211,"t1",1,8,8,8,0.5,0.2,0.244444444444444,0.157894736842105,0.345679012345679,0.568650017136859,0.728395061728395,0.613792703656888,2.31111111111111,2.31111111111111,4,4,4,10,5,3,2,0,22,22,0,0,1,1,-0.13677811550152,-0.303317535545023,10,0,1
"40","0e606220ca3e9f3b207205d05a6425e0","e1b6513af7373482215f5f9caae900ea",437,1,"weiblich",59,"Tennisspielen","Hochschulreife / Matur",66,1,4,"Nein",NA,"eher repräsentativ","e1b6513af7373482215f5f9caae900ea",220,1,"Tennisspielen",97,"Grüne",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 2-3 hours","not at all","SRF,20 Minuten",NA,NA,"Nein",NA,"eher repräsentativ","0e606220ca3e9f3b207205d05a6425e0",6,2.6,-0.18901844150167,1.04478615658211,"t2",1,8,8,8,0.666666666666667,0.333333333333333,0.25,0.157894736842105,0.5625,0.713808250572956,0.830357142857143,0.70836401652466,2.08333333333333,2.08333333333333,4,4,4,9,4,1,1,3,18,18,0,0,1,1,-0.0889679715302498,-0.491428571428571,12,0,1
"41","0e925e5caa1993ceef728dae29206e68","7feccfcb7adf8fdc2c2ab47836748a7d",1082,1,"weiblich",55,"Tennisspielen","Obligatorische Schule",69,1,6,"Nein",NA,"eher repräsentativ","7feccfcb7adf8fdc2c2ab47836748a7d",11888,1,"Tennisspielen",153,"GLP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 2-3 hours","for approx. 3-4 hours","for approx. 1-2 hours","for approx. 4-5 hours","not at all","SRF,Andere Regionale Zeitungen","Oltner Tagblatt",NA,"Nein",NA,"eher repräsentativ","0e925e5caa1993ceef728dae29206e68",5.75,3,0.0725422126844256,0.85153091374611,"t1",1,7,8,7.5,1,0.333333333333333,0.222222222222222,0,0.453125,0.639057500470544,0.799107142857143,0.711167101520985,2.27777777777778,2.27777777777778,4,4,4,9,5,2,1,1,16,16,0,0,1,1,-0.00483091787439614,-0.417142857142857,10,0,1
"42","0e925e5caa1993ceef728dae29206e68","7feccfcb7adf8fdc2c2ab47836748a7d",1082,1,"weiblich",55,"Tennisspielen","Obligatorische Schule",69,1,6,"Nein",NA,"eher repräsentativ","7feccfcb7adf8fdc2c2ab47836748a7d",11888,1,"Tennisspielen",153,"GLP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 2-3 hours","for approx. 3-4 hours","for approx. 1-2 hours","for approx. 4-5 hours","not at all","SRF,Andere Regionale Zeitungen","Oltner Tagblatt",NA,"Nein",NA,"eher repräsentativ","0e925e5caa1993ceef728dae29206e68",5.75,3,0.0725422126844256,0.85153091374611,"t2",1,8,8,8,1.88888888888889,0.555555555555556,0.305555555555556,0.230769230769231,0.5,0.633547346063932,0.604910714285714,0.618817600044038,1.94444444444444,1.94444444444444,4,4,4,9,6,1,2,0,22,22,0,0,1,1,-0.331719128329299,-0.460704607046071,12,0,1
"43","10270c25b49f1881819db234817a6a39","02c9627c2e2b18bf6caad07af1d97c72",266,1,"männlich",29,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",115,0,7,"Nein",NA,"ein bisschen repräsentativ","02c9627c2e2b18bf6caad07af1d97c72",97,1,"Tennisspielen",89,"FDP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 6-7 hours","not at all","SRF,20 Minuten,Blick,Tages-Anzeiger",NA,NA,"Nein",NA,"eher repräsentativ","10270c25b49f1881819db234817a6a39",5.75,4,0.726443848149666,0.85153091374611,"t1",1,5,5,5,1.1,0.3,0.288888888888889,0.348837209302326,0.666666666666667,0.788809092477571,0.746913580246914,0.646535269690423,1.84444444444444,1.84444444444444,3,3,3,10,5,2,0,3,26,26,0,3,1,1,-0.070217917675545,-0.637532133676092,NA,NA,NA
"44","10270c25b49f1881819db234817a6a39","02c9627c2e2b18bf6caad07af1d97c72",266,1,"männlich",29,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",115,0,7,"Nein",NA,"ein bisschen repräsentativ","02c9627c2e2b18bf6caad07af1d97c72",97,1,"Tennisspielen",89,"FDP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 6-7 hours","not at all","SRF,20 Minuten,Blick,Tages-Anzeiger",NA,NA,"Nein",NA,"eher repräsentativ","10270c25b49f1881819db234817a6a39",5.75,4,0.726443848149666,0.85153091374611,"t2",0,4,1,2.5,0.875,0.375,0.464285714285714,0.5,0.285714285714286,0.372474747474748,0.340136054421769,0.43845864043511,1.64285714285714,1.64285714285714,3,3,3,8,4,1,2,1,26,26,0,2,1,1,-0.281690140845072,-0.386666666666665,10,0,1
"45","102a24de380fbc59705f8261c4982a97","1d28300b38bfeda77a9fd3f77abef05d",259,1,"männlich",60,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",64,0,8,"Nein",NA,"eher repräsentativ","1d28300b38bfeda77a9fd3f77abef05d",82,1,"Tennisspielen",159,"SVP",NA,"stimme überhaupt nicht zu","stimme eher nicht zu","stimme überhaupt nicht zu","stimme nicht zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 2-3 hours","not at all","Weltwoche,Andere Regionale Zeitungen","Zürisee Zeitung",NA,"Ja, und zwar","Zuwenig Zeit.","sehr repräsentativ","102a24de380fbc59705f8261c4982a97",1.75,2.4,-0.319798768594719,-2.24055297162984,"t1",0,1,1,1,-1.33333333333333,-0.444444444444444,0.222222222222222,0,0.453125,0.565333789018,0.705357142857143,0.650072893888118,2.11111111111111,2.11111111111111,3,3,3,9,2,6,1,0,16,16,0,1,1,1,-0.398058252427184,-0.769230769230769,10,0,1
"46","102a24de380fbc59705f8261c4982a97","1d28300b38bfeda77a9fd3f77abef05d",259,1,"männlich",60,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",64,0,8,"Nein",NA,"eher repräsentativ","1d28300b38bfeda77a9fd3f77abef05d",82,1,"Tennisspielen",159,"SVP",NA,"stimme überhaupt nicht zu","stimme eher nicht zu","stimme überhaupt nicht zu","stimme nicht zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 2-3 hours","not at all","Weltwoche,Andere Regionale Zeitungen","Zürisee Zeitung",NA,"Ja, und zwar","Zuwenig Zeit.","sehr repräsentativ","102a24de380fbc59705f8261c4982a97",1.75,2.4,-0.319798768594719,-2.24055297162984,"t2",0,1,1,1,-2.72727272727273,-0.909090909090909,0.181818181818182,0,0.24,0.421178546359706,0.586666666666667,0.601792529173684,2.8,2.8,5,5,5,11,0,10,1,0,20,20,0,0,1,1,-0.250000000000001,-0.532258064516129,8,0,0.857142857142857
"47","11bd09a536fa6c7515f581ebe429fe36","c619978f012a349227e4ede5de542791",138,1,"weiblich",40,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",81,NA,7,"Nein",NA,"ein bisschen repräsentativ","c619978f012a349227e4ede5de542791",326,1,"Tennisspielen",67,"Keine",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","not at all","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"ein bisschen repräsentativ","11bd09a536fa6c7515f581ebe429fe36",6,1,-1.23526105824606,1.04478615658211,"t1",1,8,8,8,0.375,0.125,0.392857142857143,0.375,0.693877551020408,0.880555555555555,0.727891156462585,0.598970351165946,1.60714285714286,1.60714285714286,2,2,2,8,2,1,0,5,22,22,0,0,1,1,-0.337837837837838,-0.627642276422765,14,0,1
"48","11bd09a536fa6c7515f581ebe429fe36","c619978f012a349227e4ede5de542791",138,1,"weiblich",40,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",81,NA,7,"Nein",NA,"ein bisschen repräsentativ","c619978f012a349227e4ede5de542791",326,1,"Tennisspielen",67,"Keine",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","not at all","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"ein bisschen repräsentativ","11bd09a536fa6c7515f581ebe429fe36",6,1,-1.23526105824606,1.04478615658211,"t2",1,8,8,8,2.66666666666667,0.888888888888889,0.305555555555556,0.25,0.5,0.670454545454545,0.723214285714286,0.652493867110389,2,2,4,4,4,9,8,0,1,0,22,22,0,0,1,1,-0.375,-0.328083989501312,12,0,1
"49","11efa183b2f6d5e5cad987f80e9e132a","be1e9eaea4638043ebfdfea5c9362bf1",190,1,"weiblich",18,"Tennisspielen","Obligatorische Schule",68,1,1,"Nein",NA,"ein bisschen repräsentativ","be1e9eaea4638043ebfdfea5c9362bf1",154,1,"Tennisspielen",86,"Keine",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","not at all","for approx. 2-3 hours","for approx. 3-4 hours","for approx. 6-7 hours","SRF,20 Minuten",NA,NA,"Nein",NA,"eher repräsentativ","11efa183b2f6d5e5cad987f80e9e132a",6,3.2,0.203322539777474,1.04478615658211,"t1",1,6,6,6,1.2,0.5,0.266666666666667,0.157894736842105,0.197530864197531,0.328522315546772,0.339506172839506,0.536656551915672,2.22222222222222,2.22222222222222,4,4,4,10,6,1,3,0,24,24,0,1,1,1,-0.00763358778626074,-0.156626506024098,8,0,0.9375
"50","11efa183b2f6d5e5cad987f80e9e132a","be1e9eaea4638043ebfdfea5c9362bf1",190,1,"weiblich",18,"Tennisspielen","Obligatorische Schule",68,1,1,"Nein",NA,"ein bisschen repräsentativ","be1e9eaea4638043ebfdfea5c9362bf1",154,1,"Tennisspielen",86,"Keine",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","not at all","for approx. 2-3 hours","for approx. 3-4 hours","for approx. 6-7 hours","SRF,20 Minuten",NA,NA,"Nein",NA,"eher repräsentativ","11efa183b2f6d5e5cad987f80e9e132a",6,3.2,0.203322539777474,1.04478615658211,"t2",1,7,7,7,1,0.444444444444444,0.277777777777778,0.181818181818182,0.8125,0.957613814756672,0.908482142857143,0.684942162954486,1.72222222222222,1.72222222222222,2,2,2,9,5,1,1,2,20,20,0,0,1,1,-0.580756013745704,-0.808622502628812,16,0,1
"51","1230acc434c9a854105ddb907ff56ddf","1b0fe7eefa9ef508e414d2acbb6b01f1",674,1,"männlich",34,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",56,1,6,"Nein",NA,"ein bisschen repräsentativ","1b0fe7eefa9ef508e414d2acbb6b01f1",5629,1,"Tennisspielen",43,"GLP",NA,"stimme zu","stimme eher zu","stimme eher zu","stimme eher zu","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 5-6 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF",NA,NA,"Nein",NA,"ein bisschen repräsentativ","1230acc434c9a854105ddb907ff56ddf",4.25,5.6,1.77268646489405,-0.30800054326987,"t1",1,6,6,6,0.333333333333333,0.222222222222222,0.222222222222222,0,0.59375,0.729564553093965,0.866071428571429,0.729054411109835,2.11111111111111,2.11111111111111,4,4,4,9,4,2,1,2,16,16,0,0,1,1,-0.0452261306532663,-0.63914373088685,12,0,1
"52","1230acc434c9a854105ddb907ff56ddf","1b0fe7eefa9ef508e414d2acbb6b01f1",674,1,"männlich",34,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",56,1,6,"Nein",NA,"ein bisschen repräsentativ","1b0fe7eefa9ef508e414d2acbb6b01f1",5629,1,"Tennisspielen",43,"GLP",NA,"stimme zu","stimme eher zu","stimme eher zu","stimme eher zu","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 5-6 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF",NA,NA,"Nein",NA,"ein bisschen repräsentativ","1230acc434c9a854105ddb907ff56ddf",4.25,5.6,1.77268646489405,-0.30800054326987,"t2",1,6,6,6,0,0,0.25,0.1,0.84375,0.979591836734694,0.964285714285714,0.714285714285714,1.75,1.75,2,2,2,9,4,4,1,0,18,18,0,0,1,1,-0.451612903225806,-0.867346938775511,16,0,1
"53","135d3070a76f98d775f9d900d4178575","8d3e72163cbabcc0e6da1e24b63d149f",273,1,"weiblich",35,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",55,1,2,"Nein",NA,"ein bisschen repräsentativ","8d3e72163cbabcc0e6da1e24b63d149f",151,1,"Tennisspielen",137,"FDP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 4-5 hours","for approx. 6-7 hours","for more than 7 hours","for more than 7 hours","for approx. 5-6 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,Blick,St.Galler Tagblatt,BZ (Berner Zeitung) / der Bund,Tages-Anzeiger",NA,NA,"Nein",NA,"eher repräsentativ","135d3070a76f98d775f9d900d4178575",6,6.8,2.55736842745234,1.04478615658211,"t1",1,7,8,7.5,-0.5,-0.125,0.357142857142857,0.5,0.244897959183673,0.386010006075795,0.428571428571429,0.533210397181988,2.17857142857143,2.17857142857143,5,5,5,8,3,4,1,0,20,20,0,0,1,1,0.107142857142857,0.0909090909090915,8,0,1
"54","135d3070a76f98d775f9d900d4178575","8d3e72163cbabcc0e6da1e24b63d149f",273,1,"weiblich",35,"Tennisspielen","Bachelor/ Master/ Promotion (Dr. / PhD)",55,1,2,"Nein",NA,"ein bisschen repräsentativ","8d3e72163cbabcc0e6da1e24b63d149f",151,1,"Tennisspielen",137,"FDP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 4-5 hours","for approx. 6-7 hours","for more than 7 hours","for more than 7 hours","for approx. 5-6 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,Blick,St.Galler Tagblatt,BZ (Berner Zeitung) / der Bund,Tages-Anzeiger",NA,NA,"Nein",NA,"eher repräsentativ","135d3070a76f98d775f9d900d4178575",6,6.8,2.55736842745234,1.04478615658211,"t2",1,8,5,6.5,-0.375,0,0.25,0,0.36734693877551,0.424395212630507,0.578231292517007,0.618173296859343,2.25,2.25,4,4,4,8,4,4,0,0,14,14,0,1,1,1,0.714285714285715,-0.586666666666667,8,3,1
